,Formula,FW,DSSTox_CID,SR-HSE,ID,SMILES,Molecule,NR-AR,SR-ARE,NR-Aromatase,NR-ER-LBD,NR-AhR,SR-MMP,NR-ER,NR-PPAR-gamma,SR-p53,SR-ATAD5,NR-AR-LBD
4147,C16H25ClN2O4,344.8337,25759,,NCGC00093685-01,CC(C)C[C@@H](NC(=O)[C@@H](O)[C@H](N)Cc1ccccc1)C(=O)O.Cl,<rdkit.Chem.rdchem.Mol object at 0x7fad19c78c10>,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4150,C13H15ClN2,234.7246,6112,0.0,NCGC00257853-01,Cl.Nc1c2c(nc3ccccc13)CCCC2,<rdkit.Chem.rdchem.Mol object at 0x7fad19c78f90>,0.0,,,0.0,1.0,0.0,1.0,,,0.0,0.0
4151,C13H19Br2ClN2O,414.5638,25442,,NCGC00016781-04,Cl.Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1,<rdkit.Chem.rdchem.Mol object at 0x7fad19c7e0b0>,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
4154,C15H22ClN3O2S3,408.0021,26849,,NCGC00181107-01,CC(C)(C)NCC(O)CSc1nc(-c2ccc(C(N)=O)s2)cs1.Cl,<rdkit.Chem.rdchem.Mol object at 0x7fad19c7e350>,0.0,,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0
4156,C4H4ClNOS,149.5987,14286,,NCGC00181041-01,Cn1sc(Cl)cc1=O,<rdkit.Chem.rdchem.Mol object at 0x7fad19c7e510>,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4159,C23H32Cl2NO6P,520.383,28593,,NCGC00184995-01,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O,<rdkit.Chem.rdchem.Mol object at 0x7fad19c7e820>,1.0,,0.0,1.0,0.0,0.0,1.0,,1.0,0.0,0.0
4160,C38H72N2O12,748.9845,10760,0.0,NCGC00090753-01,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,<rdkit.Chem.rdchem.Mol object at 0x7fad19c7e900>,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4163,C43H63NO11,769.9604,25903,,NCGC00095066-01,CO[C@H]1C[C@H](O[C@@H]2/C(C)=C/C[C@@H]3C[C@@H](C[C@]4(CC[C@H](C)[C@@H](C5CCCCC5)O4)O3)OC(=O)[C@@H]3C=C(C)/C(=N/O)[C@H]4OC/C(=C\C=C\[C@@H]2C)[C@]43O)O[C@@H](C)[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x7fad19c7ec10>,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
4164,C35H42N2O9,634.716,3554,,NCGC00016787-01,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)C=Cc2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,<rdkit.Chem.rdchem.Mol object at 0x7fad19c7ecf0>,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
4169,C23H29F3O6,458.468,26122,,NCGC00160386-01,O=C(O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(C(F)(F)F)c2)[C@H](O)C[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x7fad19c84190>,0.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4170,C20H37N3O13,527.5201,21045,,NCGC00095832-01,CN[C@H]1C[C@@H](N)[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@@H]3OC4(O[C@H]23)O[C@H](C(N)CO)[C@H](O)[C@H](O)[C@H]4O)[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x7fad19c84270>,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
4171,C10H12N2O5,240.2127,21883,0.0,NCGC00254649-01,CC(C)(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,<rdkit.Chem.rdchem.Mol object at 0x7fad19c84350>,0.0,1.0,,0.0,0.0,1.0,,,1.0,0.0,
4172,C7H4ClNO3,185.5646,24846,,NCGC00256296-01,O=Cc1ccc(Cl)c([N+](=O)[O-])c1,<rdkit.Chem.rdchem.Mol object at 0x7fad19c84430>,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
4173,C5H8N4O12,316.1366,1109,0.0,NCGC00159388-02,O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],<rdkit.Chem.rdchem.Mol object at 0x7fad19c84510>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4174,C25H35N3O6S,505.6269,26061,,NCGC00159461-02,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fad19c84660>,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
4176,C23H23BrCl2N4O,522.2649,27357,0.0,NCGC00254070-01,CCc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Br)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fad19c84820>,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,0.0,
4178,C23H28N2O5S,444.5438,25399,,NCGC00016681-01,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2.O=C(O)/C=C\C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fad19c84ac0>,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
4182,C27H36N2O4,452.5857,3552,,NCGC00016978-01,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fad19c84f20>,1.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4184,C20H22Cl2N2O6,457.3045,28738,1.0,NCGC00183830-01,COC(=O)C1=C(C)NC(COC(N)=O)=C(C(=O)OC(C)C)C1c1cccc(Cl)c1Cl,<rdkit.Chem.rdchem.Mol object at 0x7facf9451190>,0.0,1.0,,,,,0.0,1.0,1.0,0.0,1.0
4187,C35H58O6,574.8314,28549,0.0,NCGC00183103-01,Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)OCCO)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,<rdkit.Chem.rdchem.Mol object at 0x7facf9451580>,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
4188,C9H8O,132.1592,4834,0.0,NCGC00091512-04,O=C/C=C/c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7facf9451660>,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4192,C20H14O,270.3246,29127,1.0,NCGC00260459-01,O=C1CCCc2c1cc1ccc3cccc4ccc2c1c34,<rdkit.Chem.rdchem.Mol object at 0x7facf9451a50>,0.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0
4196,C48H48N4O6S2,841.0479,25566,,NCGC00017059-01,CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1.CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1.O=S(=O)(O)c1cccc2c(S(=O)(=O)O)cccc12,<rdkit.Chem.rdchem.Mol object at 0x7facf9451eb0>,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
4204,C6H6O3,126.11,5983,0.0,NCGC00091507-01,Oc1cccc(O)c1O,<rdkit.Chem.rdchem.Mol object at 0x7facf94575f0>,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
4209,C18H39NO5,349.506,27183,,NCGC00256791-01,CCCCCCCCCCCC(=O)O.OCCN(CCO)CCO,<rdkit.Chem.rdchem.Mol object at 0x7facf9457ac0>,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
4211,C32H52Br2N4O4,716.5877,25240,,NCGC00016250-01,CN(CCCCCCCCCCN(C)C(=O)Oc1ccccc1[N+](C)(C)C)C(=O)Oc1ccccc1[N+](C)(C)C.[Br-].[Br-],<rdkit.Chem.rdchem.Mol object at 0x7facf9457c80>,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
4214,C20H32BrNO4,430.3764,25772,,NCGC00093969-01,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2.O.[Br-],<rdkit.Chem.rdchem.Mol object at 0x7facf9457f90>,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4217,C7H17ClN2O2,196.6751,25789,,NCGC00094197-01,CNC(=O)OCC[N+](C)(C)C.[Cl-],<rdkit.Chem.rdchem.Mol object at 0x7facf945f2e0>,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
4219,C21H37Li3N7O18P3S,821.3639,26729,,NCGC00167580-01,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])O)C(O)C(=O)NCCC(=O)NCCS.O.O.[Li+].[Li+].[Li+],<rdkit.Chem.rdchem.Mol object at 0x7facf945f4a0>,0.0,,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0
4220,C58H105N16Na5O28S5,1749.8185,25822,,NCGC00094630-01,CC[C@@H](C)CCCCC(=O)N[C@@H](CCNCS(=O)(=O)[O-])C(=O)N[C@H](C(=O)N[C@@H](CCNCS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O.[Na+].[Na+].[Na+].[Na+].[Na+],<rdkit.Chem.rdchem.Mol object at 0x7facf945f5f0>,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4222,C16H7N2NaO5,330.2269,26637,,NCGC00167452-01,O=C([O-])c1cc(O)c2c3nc4ccccc4oc-3cc(=O)c2n1.[Na+],<rdkit.Chem.rdchem.Mol object at 0x7facf945f820>,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0
4223,C12H12I3N2NaO2,619.9391,28246,,NCGC00181092-01,CN(C)C=Nc1c(I)cc(I)c(CCC(=O)[O-])c1I.[Na+],<rdkit.Chem.rdchem.Mol object at 0x7facf945f970>,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4225,C16H25N2NaO5S,380.4349,26915,,NCGC00167838-01,CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)[O-].[Na+],<rdkit.Chem.rdchem.Mol object at 0x7facf945fb30>,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4226,C8H17NaO4S,232.2729,6033,0.0,NCGC00164327-02,CCCCC(CC)COS(=O)(=O)[O-].[Na+],<rdkit.Chem.rdchem.Mol object at 0x7facf945fc80>,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4227,C3H6BrNO4,199.988,4652,,NCGC00164057-01,O=[N+]([O-])C(Br)(CO)CO,<rdkit.Chem.rdchem.Mol object at 0x7facf945fd60>,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4230,C23H31NO7S,465.5597,26615,,NCGC00167423-01,COS(=O)(=O)[O-].C[N+]1(C)CCCCC1COC(=O)C(O)(c1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7facf94640b0>,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
4231,C11H17Br2NO2,355.0662,28927,,NCGC00168267-01,Br.COc1cc(CC(C)N)c(OC)cc1Br,<rdkit.Chem.rdchem.Mol object at 0x7facf9464200>,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4233,C49H66N10O10S2,1019.2393,28608,,NCGC00181796-01,CC(O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](NC(=O)[C@H](N)Cc2ccccc2)CSSC[C@@H](C(=O)N[C@H](CO)[C@@H](C)O)NC1=O,<rdkit.Chem.rdchem.Mol object at 0x7facf94643c0>,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
4234,C27H58NO6P,523.7263,25766,,NCGC00093851-01,CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC,<rdkit.Chem.rdchem.Mol object at 0x7facf94644a0>,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
4236,C17H30O2,266.4189,15784,1.0,NCGC00254968-01,CCOC(=O)/C=C(C)/C=C/C[C@@H](C)CCCC(C)C,<rdkit.Chem.rdchem.Mol object at 0x7facf94646d0>,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
4238,C16H13N,219.2811,1131,0.0,NCGC00259440-01,c1ccc(Nc2ccc3ccccc3c2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7facf9464890>,0.0,1.0,,0.0,1.0,,1.0,0.0,0.0,1.0,0.0
4240,C12H14O4,222.2372,470,,NCGC00258222-01,c1cc(OCC2CO2)cc(OCC2CO2)c1,<rdkit.Chem.rdchem.Mol object at 0x7facf9464a50>,0.0,1.0,,0.0,0.0,0.0,,,1.0,0.0,0.0
4241,C16H13N,219.2811,5892,0.0,NCGC00259622-01,c1ccc(Nc2cccc3ccccc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x7facf9464b30>,0.0,0.0,,1.0,1.0,,1.0,0.0,0.0,0.0,0.0
4242,C19H20O4,312.3597,24872,,NCGC00259147-01,c1cc(OCC2CO2)ccc1Cc1ccc(OCC2CO2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7facf9464c10>,0.0,1.0,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0
4244,C14H20N2O2,248.3208,28802,,NCGC00247672-01,CC(=O)O.CCC(N)Cc1c[nH]c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x7facf9464dd0>,0.0,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0
4247,C26H38O4,414.5775,26036,,NCGC00159355-02,CC(C)(C)C(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,<rdkit.Chem.rdchem.Mol object at 0x7facf946d0b0>,1.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0
4253,C19H34O3,310.4715,15783,1.0,NCGC00255607-01,COC(C)(C)CCC[C@H](C)C/C=C/C(C)=C/C(=O)OC(C)C,<rdkit.Chem.rdchem.Mol object at 0x7facf946d6d0>,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
4254,C20H18O3,306.3551,17712,,NCGC00254528-01,CC(c1ccc(O)cc1)(c1ccc(O)cc1)c1ccc(O)cc1,<rdkit.Chem.rdchem.Mol object at 0x7facf946d7b0>,0.0,1.0,,,0.0,1.0,1.0,0.0,1.0,0.0,0.0
4256,C14H26O2,226.355,7041,0.0,NCGC00259197-01,CC(C)CC(C)(O)C#CC(C)(O)CC(C)C,<rdkit.Chem.rdchem.Mol object at 0x7facf946d970>,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0
4259,C17H20O2,256.3395,27866,0.0,NCGC00258108-01,Cc1cc(C(C)(C)c2ccc(O)c(C)c2)ccc1O,<rdkit.Chem.rdchem.Mol object at 0x7facf946dc80>,0.0,1.0,,,0.0,1.0,1.0,,1.0,0.0,0.0
4260,C15H24O2,236.3499,697,,NCGC00255289-01,CCCCCCOc1cc(C)c(O)c(C)c1C,<rdkit.Chem.rdchem.Mol object at 0x7facf946dd60>,0.0,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4262,C16H14N2O,250.2952,3279,,NCGC00245236-02,Cc1ccccc1-n1c(C)nc2ccccc2c1=O,<rdkit.Chem.rdchem.Mol object at 0x7facf946df20>,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4267,C21H21O4P,368.3628,12192,,NCGC00260676-01,Cc1ccccc1OP(=O)(Oc1ccccc1C)Oc1ccccc1C,<rdkit.Chem.rdchem.Mol object at 0x7facf94733c0>,0.0,1.0,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,
4270,C31H33F3N2O5S,602.6643,28548,,NCGC00182028-01,CCC[C@@]1(CCc2ccccc2)CC(O)=C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1,<rdkit.Chem.rdchem.Mol object at 0x7facf94736d0>,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0
4271,C20H28N4O,340.4625,25809,,NCGC00094476-03,CCN(CC)C(=O)N[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,<rdkit.Chem.rdchem.Mol object at 0x7facf94737b0>,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,
4275,C20H24INO4,469.3133,26325,,NCGC00163177-01,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5.CI,<rdkit.Chem.rdchem.Mol object at 0x7facf9473ba0>,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
4276,C15H21ClN2,264.7936,28758,,NCGC00183827-01,Cl.c1ccc2c(CCC3CCNCC3)c[nH]c2c1,<rdkit.Chem.rdchem.Mol object at 0x7facf9473cf0>,0.0,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0
4278,C27H46ClNO2,452.1126,25978,,NCGC00095403-01,C[C@H]1CC[C@]2(NC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C.Cl,<rdkit.Chem.rdchem.Mol object at 0x7facf9473eb0>,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
4282,C23H31ClN2O,386.958,28856,0.0,NCGC00247687-01,CCC(=O)N(c1ccccc1)[C@@H]1CCN(CCc2ccccc2)C[C@@H]1C.Cl,<rdkit.Chem.rdchem.Mol object at 0x7facf9479270>,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
4293,C18H22Cl2N2,337.2867,25360,,NCGC00016589-01,CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1.Cl,<rdkit.Chem.rdchem.Mol object at 0x7facf9479cf0>,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
4297,C19H22ClNS,331.9027,27758,,NCGC00016549-01,CN(C)CC/C=C1/c2ccccc2CSc2ccccc21.Cl,<rdkit.Chem.rdchem.Mol object at 0x7facf947f120>,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0
4301,C12H20ClNO2,245.7457,28811,,NCGC00247699-01,COc1cc(C[C@H](C)N)c(OC)cc1C.Cl,<rdkit.Chem.rdchem.Mol object at 0x7facf947f510>,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
4303,C30H36ClFN4O2,539.0838,27325,1.0,NCGC00253948-01,Cc1nc(-c2ccc3c(c2)CCN(CCC2CCC(NC(=O)/C=C/c4ccc(F)cc4)CC2)CC3)no1.Cl,<rdkit.Chem.rdchem.Mol object at 0x7facf947f740>,0.0,,0.0,1.0,0.0,0.0,,,1.0,1.0,1.0
4304,C12H19ClIN,339.6434,25774,,NCGC00094048-01,CC(C)NC(C)Cc1ccc(I)cc1.Cl,<rdkit.Chem.rdchem.Mol object at 0x7facf947f820>,0.0,,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
4308,C16H18BrCl2N3O3,451.1424,26863,,NCGC00181132-01,Cl.O=C(C[C@@H]1NCCC[C@H]1O)Cn1cnc2cc(Br)c(Cl)cc2c1=O,<rdkit.Chem.rdchem.Mol object at 0x7facf947fba0>,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
4309,C21H25Cl2N3O3,438.3475,28685,,NCGC00182980-01,CN(CC(=O)N1CCOCC1)Cc1c(Cl)cccc1NC(=O)c1ccccc1.Cl,<rdkit.Chem.rdchem.Mol object at 0x7facf947fcf0>,0.0,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0
4314,C22H32ClNO3,393.9474,25356,,NCGC00016583-01,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1.Cl,<rdkit.Chem.rdchem.Mol object at 0x7facf9485200>,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
4319,C88H95Cl2N9O33,1877.6424,26917,,NCGC00181348-01,CCCCC/C=C\CCC(=O)N[C@H]1[C@H](Oc2c3cc4cc2Oc2ccc(cc2Cl)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H]2NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H]4NC(=O)[C@@H](Cc5ccc(c(Cl)c5)O3)NC(=O)[C@@H](N)c3ccc(O)c(c3)Oc3cc(O)cc4c3)c3ccc(O)c(c3)-c3c(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)cc(O)cc3[C@H](C(=O)O)NC2=O)O[C@H](CO)[C@@H](O)[C@@H]1O,<rdkit.Chem.rdchem.Mol object at 0x7facf9485660>,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
4321,C6H6Cl2N2O4S2,305.1588,2922,,NCGC00016371-01,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1,<rdkit.Chem.rdchem.Mol object at 0x7facf9485820>,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
4327,C15H13Cl2N5,334.2032,26813,,NCGC00181026-01,N=C(NN=Cc1ccc(Cl)cc1)NN=Cc1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x7facf9485dd0>,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0
4331,C19H21N3,291.3901,28684,,NCGC00182979-01,CN1CCN(C2=Nc3ccccc3Cc3ccccc32)CC1,<rdkit.Chem.rdchem.Mol object at 0x7facf948c190>,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
4334,C20H21Cl2NO4,410.291,26217,,NCGC00160542-01,CN1CCC(OC(=O)C(Oc2ccc(Cl)cc2)Oc2ccc(Cl)cc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7facf948c4a0>,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
4335,C29H35NO8,525.5901,25557,,NCGC00017039-01,CN1[C@@H]2CC[C@H]1C[C@@H](OC1c3ccccc3CCc3ccccc31)C2.O=C(O)CC(O)(CC(=O)O)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7facf948c580>,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
4337,C23H28N2O4,396.4794,25965,,NCGC00095256-01,C=C[C@H]1C[N@]2CC[C@H]1C[C@H]2[C@H](OC(=O)OCC)c1ccnc2ccc(OC)cc12,<rdkit.Chem.rdchem.Mol object at 0x7facf948c740>,1.0,,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0
4342,C4H4F6O,182.0644,26516,,NCGC00165991-01,FC(F)(F)COCC(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x7facf948cc80>,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
4345,C13H19NO2S,253.3605,20266,,NCGC00013037-01,CC1(C)[C@@H]2CC[C@@]1(C)[C@H](OC(=O)CSC#N)C2,<rdkit.Chem.rdchem.Mol object at 0x7facf948cf20>,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
4348,C21H27N7O14P2,663.4251,25236,,NCGC00016240-01,NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1,<rdkit.Chem.rdchem.Mol object at 0x7fad08ba2200>,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
4351,C9H11NO2,165.1891,3463,,NCGC00013103-01,NC(Cc1ccccc1)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fad08ba24a0>,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
4352,C12H10Cl2N2,253.1272,432,,NCGC00259773-01,Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,<rdkit.Chem.rdchem.Mol object at 0x7fad08ba2580>,1.0,1.0,,1.0,1.0,,1.0,0.0,1.0,1.0,0.0
4353,C38H42N8O6S2,770.9201,28512,,NCGC00183879-01,C/C(=C(\CCOC(=O)c1ccccc1)SS/C(CCOC(=O)c1ccccc1)=C(/C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,<rdkit.Chem.rdchem.Mol object at 0x7fad08ba2660>,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
4360,C13H9ClO2,232.6624,27937,0.0,NCGC00258527-01,O=C(c1ccc(O)cc1)c1ccc(Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x7fad08ba2c80>,0.0,1.0,,1.0,,,1.0,0.0,0.0,0.0,
4361,C20H34O2,306.4828,5307,,NCGC00258566-01,CC/C=C/C/C=C/C/C=C/CCCCCCCC(=O)OCC,<rdkit.Chem.rdchem.Mol object at 0x7fad08ba2d60>,0.0,,,0.0,0.0,1.0,0.0,,0.0,0.0,0.0
4362,C10H21NO2,187.2792,26883,,NCGC00181165-02,CCCCCCCCCC(=O)NO,<rdkit.Chem.rdchem.Mol object at 0x7fad08ba2e40>,0.0,,,0.0,,0.0,0.0,0.0,1.0,0.0,0.0
4363,C6H9ClO3,164.5869,24454,,NCGC00255772-01,CCOC(=O)CC(=O)CCl,<rdkit.Chem.rdchem.Mol object at 0x7fad08ba2f20>,0.0,0.0,,0.0,0.0,,0.0,1.0,,1.0,1.0
4365,C22H27N9O4,481.5077,25637,,NCGC00018292-04,Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC=O)cn3C)cn2C)cc1C(=O)NCCC(=N)N,<rdkit.Chem.rdchem.Mol object at 0x7fad08ba9120>,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
4369,C20H19NO4,337.3692,25785,,NCGC00024876-03,C[C@]12N[C@H](Cc3ccccc31)c1ccccc12.O=C(O)/C=C\C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x7fad08ba9510>,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
